update_time,project_time,query_time,drop_time
0.26700424822047353,0.11885515600442886,0.9837373332120478,0.04720529122278094
0.03260094625875354,0.02139882603660226,0.21067282278090715,0.01593809900805354
0.011235839687287807,0.01221143128350377,0.06811007997021079,0.019430880900472403
0.009372027590870857,0.022405441850423813,0.05928598018363118,0.015917346812784672
0.007765645161271095,0.01222761394456029,0.05808516498655081,0.014147958252578974
0.0094016850925982,0.01222412521019578,0.05062183132395148,0.015942425932735205
0.00658614793792367,0.01243090070784092,0.04853393696248531,0.011741718277335167
0.006690382957458496,0.011390490923076868,0.04454029398038983,0.011515438091009855
0.006052893120795488,0.012107084039598703,0.04481326323002577,0.011310030240565538
0.006270901765674353,0.01040239678695798,0.047471712343394756,0.011652586050331593
0.01166041474789381,0.010298693086951971,0.05071971612051129,0.011338775046169758
0.0060037169605493546,0.012012034188956022,0.0493041118606925,0.010100851766765118
0.006448965985327959,0.01022796705365181,0.048144894652068615,0.010014199651777744
0.005665360949933529,0.010245717130601406,0.11044558929279447,0.010284278076142073
0.005500236991792917,0.009624330326914787,0.046094032004475594,0.009600228164345026
0.007741032168269157,0.00982591463252902,0.04318558517843485,0.010385510977357626
0.004870337899774313,0.009184073191136122,0.04187405714765191,0.009354572277516127
0.005189704243093729,0.009227724745869637,0.04242175258696079,0.009216156788170338
0.004901793785393238,0.008871098048985004,0.047039985191076994,0.009499790146946907
0.0052156392484903336,0.009426575154066086,0.04001925000920892,0.009317287243902683
0.005626440979540348,0.010113115888088942,0.0433350820094347,0.009538851212710142
0.006057581398636103,0.010347838047891855,0.042065417394042015,0.010212026070803404
0.0053048874251544476,0.009612753055989742,0.043996980879455805,0.009212681092321873
0.005312233231961727,0.0124208340421319,0.04382612882182002,0.009721501264721155
0.00519069517031312,0.008837495930492878,0.040365375112742186,0.008913883939385414
0.0059517910704016685,0.009112561121582985,0.040062014013528824,0.009280953090637922
0.005474488250911236,0.008410490117967129,0.040823081973940134,0.009154976345598698
0.005163114983588457,0.008334624115377665,0.038578171748667955,0.009319116827100515
0.005209023132920265,0.00817031878978014,0.06738779414445162,0.00862223980948329
0.005107552278786898,0.007378978189080954,0.038763617631047964,0.008699794299900532
0.005432362202554941,0.008742318954318762,0.037687824573367834,0.008816539775580168
0.005113739054650068,0.010309551376849413,0.038973535876721144,0.008693290874361992
0.0049449121579527855,0.007976518012583256,0.03780185803771019,0.008426242973655462
0.0046220081858336926,0.007283654063940048,0.03754911990836263,0.00849865423515439
0.005113529972732067,0.007563753053545952,0.04053534474223852,0.00830551190301776
0.005171427968889475,0.013047690037637949,0.04319356707856059,0.008524538949131966
0.004478646907955408,0.008523985743522644,0.036947933956980705,0.00813526613637805
0.0045342231169342995,0.00703985383734107,0.04116276279091835,0.008586748968809843
0.004823137074708939,0.007735599298030138,0.035294751171022654,0.008581782225519419
0.004971784073859453,0.007492596749216318,0.03776732413098216,0.008421028032898903
0.005538146011531353,0.00816432200372219,0.035106418654322624,0.00840092170983553
0.005058095324784517,0.0086997807957232,0.04263259610161185,0.012289537116885185
0.006848609074950218,0.007658672984689474,0.039970525074750185,0.008410076145082712
0.00521446205675602,0.007779833860695362,0.05294597614556551,0.008337818086147308
0.004900660831481218,0.007867930922657251,0.043258982710540295,0.008215083740651608
0.005292759742587805,0.007745825685560703,0.03982395911589265,0.008312985766679049
0.005080373026430607,0.008155599236488342,0.039362034760415554,0.008054562844336033
0.004775865003466606,0.007486181799322367,0.04140227613970637,0.007965756114572287
0.004550682846456766,0.007220007013529539,0.03851937223225832,0.008136264979839325
0.004815871827304363,0.008013846818357706,0.039478724822402,0.008026307914406061
0.004676076117902994,0.0071620759554207325,0.037905218079686165,0.008059866726398468
0.005489573813974857,0.008264321833848953,0.041620953008532524,0.007877321913838387
0.004725348204374313,0.007457828614860773,0.03823352511972189,0.008089450653642416
0.004697668831795454,0.007436003070324659,0.03914910089224577,0.008024850860238075
0.004340113140642643,0.006787607911974192,0.037485663779079914,0.008024176582694054
0.00453034695237875,0.007303756196051836,0.03801750624552369,0.007513586897403002
0.0038033099845051765,0.006715564057230949,0.03763823909685016,0.007541616912931204
0.00402319198474288,0.006503992713987827,0.040715326089411974,0.00807503703981638
0.004359050188213587,0.0072494326159358025,0.05043001566082239,0.007693104911595583
0.003996432758867741,0.006962183862924576,0.033694830257445574,0.007979507092386484
0.004303963854908943,0.007264905143529177,0.03339348500594497,0.00807287497445941
0.004514180123806,0.007714645937085152,0.030943697318434715,0.00795582216233015
0.004057134035974741,0.007224675267934799,0.04041274869814515,0.007959589827805758
0.00419654930010438,0.007339275907725096,0.04052388109266758,0.008516261354088783
0.004317071754485369,0.006795147899538279,0.043404683005064726,0.00775613309815526
0.00414057495072484,0.007269045803695917,0.03431007685139775,0.00807875208556652
0.004105020314455032,0.007371342275291681,0.031761455815285444,0.008029310032725334
0.004068500827997923,0.007067258935421705,0.03531832108274102,0.008367747999727726
0.004159970674663782,0.007430605124682188,0.035720775835216045,0.007634286303073168
0.003952383995056152,0.006794653832912445,0.033445714972913265,0.007438424043357372
0.004030218813568354,0.006772980093955994,0.03265534108504653,0.0075419689528644085
0.0038889870047569275,0.006286207120865583,0.03518418641760945,0.00736658601090312
0.0036356383934617043,0.006471419241279364,0.03228972107172012,0.007375642191618681
0.003820606041699648,0.0066275508143007755,0.03439684025943279,0.007931351661682129
0.004422434139996767,0.006919363979250193,0.03103310102596879,0.007647742051631212
0.005191320087760687,0.006674496922641993,0.03291594469919801,0.0077006700448691845
0.004276653751730919,0.006676822900772095,0.0331961652263999,0.007206189911812544
0.004730782937258482,0.006475968286395073,0.033156514167785645,0.007486896123737097
0.004161871038377285,0.0066374181769788265,0.034637522883713245,0.013231888879090548
0.006294721737504005,0.008583324030041695,0.03865828877314925,0.00808597169816494
