change_v1,change_v2,change_w0,change_w1,change_time,query_v1,query_v2,query_time,neo4j_update_time,neo4j_project_time,neo4j_query_time,neo4j_drop_time
637640,1046562,87.0,409.877,0.329825,629975.0,420326.0,0.000158,0.4148890469223261,0.1304630362428724,3.165513960178941,0.0476966062560677
901353,1253702,100.0,15.872,0.14682,1131435.0,424758.0,0.000203,0.1179535980336368,0.0183688290417194,1.449252092745155,0.0129224550910294
232903,529007,98.0,284.691,0.162939,2337.0,229107.0,1.9e-05,0.1104945638217032,0.0138540868647396,1.7384959841147063,0.013511752244085
7754,43386,99.0,31.032,4.389032,1637675.0,945479.0,0.000299,0.1327121420763433,0.0121752829290926,1.428044455125928,0.013643586076796
235068,267302,89.0,187.502,0.007184,306655.0,867048.0,4.3e-05,0.1129081351682543,0.0131526780314743,1.4647419592365625,0.0131880049593746
393314,1205021,100.0,26.556,0.65633,320679.0,239956.0,9.6e-05,0.1113540059886872,0.0123508069664239,1.3989289128221571,0.0130404368974268
1168717,1340106,100.0,345.991,0.132401,1468421.0,1646635.0,0.000182,0.1129139089025557,0.0127554978244006,1.3789662322960794,0.0129201468080282
717902,1435298,99.0,35.002,0.296607,216203.0,928060.0,7.4e-05,0.1136130080558359,0.0123204868286848,1.393402885645628,0.0126514229923486
324641,501401,98.0,282.146,0.0684,689372.0,950581.0,0.000103,0.1123119196854531,0.01162312598899,1.3613109667785466,0.0174440979026258
201465,908519,99.0,21.785,0.147601,1255666.0,741545.0,0.000382,0.1122598680667579,0.0125870001502335,1.3773838160559535,0.0133573398925364
7804,236778,99.0,337.922,0.444024,1663389.0,960507.0,0.000122,0.1184430988505482,0.0122086871415376,1.3824319378472865,0.0120794740505516
1033195,1570734,71.0,11.161,0.242799,1144237.0,596172.0,0.000313,0.1154005988501012,0.0111001753248274,1.3549605482257905,0.0108213960193097
11206,73003,96.0,409.566,0.487637,297038.0,537372.0,4.3e-05,0.1105661056935787,0.0102244107984006,1.3610068010166287,0.0113301291130483
72899,201180,99.0,10.973,28.633157,1189356.0,241763.0,0.000197,0.1134692411869764,0.0107683050446212,1.3683242578990755,0.0110615100711584
8371,208081,99.0,776.438,0.58697,262362.0,1264701.0,0.000227,0.1153787542134523,0.0105459941551089,1.3770383060909808,0.0112704979255795
60519,71483,98.0,22.346,79.650957,1107184.0,442245.0,0.000155,0.115733471699059,0.0102134710177779,1.362253694795072,0.0166285978630185
5386,8472,96.0,910.609,33.463988,1551136.0,1646411.0,0.000126,0.1132483771070838,0.0105394171550869,1.3930334034375846,0.010481156874448
498797,807133,100.0,36.829,0.620775,1191435.0,999357.0,0.000385,0.1115436549298465,0.0100766830146312,1.360125007107854,0.0102777956053614
6679,369636,100.0,458.759,3.957638,116056.0,1053460.0,4.7e-05,0.1175946686416864,0.0098442831076681,1.3622440099716189,0.0109560089185833
275811,1028692,100.0,33.216,1.099967,1018057.0,1025204.0,0.000188,0.1106258812360465,0.0103195416741073,1.33819776494056,0.0103938961401581
7117,271705,99.0,716.751,0.046779,315249.0,1212406.0,7.8e-05,0.1107809920795261,0.0099260690622031,1.3508372558280826,0.0105335568077862
34842,428803,99.0,19.537,4.125376,1271130.0,74094.0,0.000112,0.1098197936080396,0.0093323648907244,1.341322629712522,0.0107208490371704
799429,1393513,96.0,373.189,5.234957,1039012.0,52603.0,5.9e-05,0.1126246079802513,0.0095331287011504,1.3751832549460232,0.0099176759831607
169206,252163,99.0,34.541,0.264292,301666.0,791829.0,0.000117,0.1100152465514838,0.008719160221517,1.3541623689234257,0.0094122346490621
8020,180984,100.0,821.458,0.007085,600869.0,1586992.0,5.2e-05,0.1093498603440821,0.0087428507395088,1.3560812138020992,0.010575926862657
72523,413643,99.0,30.757,4.895912,593103.0,1640603.0,0.00025,0.1108330772258341,0.0094047752209007,1.344524463173002,0.0102610806934535
68023,388285,92.0,524.217,4.804696,1632695.0,1220621.0,0.000286,0.1198939089663326,0.009770740289241,1.363570295739919,0.0094676120206713
26639,216803,97.0,9.765,6.005819,1525449.0,690248.0,7.9e-05,0.1123193907551467,0.0087843621149659,1.3443513782694936,0.0112075549550354
257346,464512,98.0,765.138,6.284215,1385214.0,303418.0,6.7e-05,0.1107847420498728,0.0103278420865535,1.4008677788078785,0.0102242189459502
10524,248939,99.0,12.24,1.125817,1432950.0,1503367.0,0.000187,0.1194126871414482,0.0097219301387667,1.372151440940797,0.0102884056977927
274422,826387,97.0,770.887,2.080786,213181.0,1632542.0,8.8e-05,0.110693687107414,0.0099317403510212,1.350165992975235,0.0112199001014232
340653,775915,100.0,32.182,2.44994,749432.0,1394680.0,0.00033,0.1138314600102603,0.011407651938498,1.368043168913573,0.0107715129852294
492399,856303,100.0,506.865,0.001761,925864.0,768478.0,2.4e-05,0.1145387841388583,0.0098964530043303,1.3621641490608454,0.0107735926285386
746905,919854,100.0,47.863,0.868839,1494643.0,31592.0,8.7e-05,0.1138830450363457,0.0099284560419619,1.3693144731223583,0.0103489179164171
11156,457812,97.0,882.652,1.385974,430125.0,754378.0,3.8e-05,0.1096077030524611,0.0091661307960748,1.7769669820554554,0.0099913030862808
6737,305765,99.0,21.495,1.487931,74373.0,1194669.0,2.5e-05,0.1113857077434659,0.0093519859947264,1.34284359915182,0.0102754957042634
62028,637571,96.0,739.489,0.334042,1491.0,28771.0,1.2e-05,0.1112089389935135,0.009407180827111,1.3596681850031018,0.0097212810069322
541790,542305,96.0,11.203,1.171404,767043.0,995001.0,7.1e-05,0.1102586812339723,0.0093103349208831,1.3537752721458671,0.0107124806381762
157935,229010,92.0,303.422,0.265752,1620506.0,1383401.0,0.00014,0.1137387389317154,0.0094528789632022,1.3459146986715496,0.0096849682740867
559386,747777,100.0,43.122,0.52514,1299345.0,252290.0,0.000103,0.1098782159388065,0.0089058028534054,1.6991935670375824,0.0108086541295051
25587,32405,98.0,489.929,4.274637,245929.0,1412931.0,0.000169,0.1740956720896065,0.0095940041355788,1.4723950950428843,0.0095425210893154
24766,631143,85.0,14.821,1.639214,244915.0,746189.0,0.000151,0.1105924500152468,0.0099247181788086,1.3582205097191036,0.0096683730371296
78217,733183,87.0,849.415,0.196861,1538890.0,316910.0,4.1e-05,0.1113467016257345,0.0086487443186342,1.3580212672241032,0.0094981137663126
63181,268132,99.0,18.01,41.553949,1286619.0,513865.0,0.000196,0.1143872458487749,0.0500327819027006,1.377204995136708,0.0096878078766167
1244599,1244600,80.0,783.796,0.003584,771989.0,234608.0,3.6e-05,0.1135849338024854,0.009505848865956,1.61076913587749,0.0136502692475914
354064,363862,100.0,19.393,5.60096,577609.0,737041.0,0.000291,0.1892289430834353,0.0118137057870626,1.505172203760594,0.0101679950021207
227799,347323,100.0,804.876,0.764337,1036397.0,1355369.0,0.000115,0.1216849880293011,0.0096204057335853,1.3682632050476968,0.0101639530621469
5624,335540,100.0,30.293,6.495466,1557562.0,784587.0,0.000139,0.1107363938353955,0.0090312478132545,1.3829467492178082,0.0102531518787145
8989,465291,100.0,234.08,2.392921,1041614.0,429729.0,0.000233,0.1157785346731543,0.0127162672579288,1.513980240561068,0.0160142281092703
