update_time,project_time,query_time,drop_time
0.2977020409889519,0.13748873164877295,1.6576118171215057,0.048967473208904266
0.03508873796090484,0.014905049931257963,0.21951951691880822,0.019349987152963877
0.030280514154583216,0.014657841995358467,0.18935285601764917,0.0156910908408463
0.026330642867833376,0.01121455617249012,0.18173465505242348,0.010672932956367731
0.025470566004514694,0.011089945212006569,0.179489113856107,0.011381315067410469
0.025563126895576715,0.009927996899932623,0.17303974507376552,0.011388194747269154
0.027289580088108778,0.01011698180809617,0.22628665016964078,0.011010474991053343
0.02588542178273201,0.010083124972879887,0.16809325478971004,0.010414350312203169
0.02695847675204277,0.009400075301527977,0.17502422211691737,0.01618360821157694
0.027792250271886587,0.010434176307171583,0.19263612385839224,0.010533567983657122
0.02978952182456851,0.009981752838939428,0.16994259785860777,0.01144652534276247
0.02782686334103346,0.009549085982143879,0.172634223010391,0.009956028312444687
0.03212441923096776,0.010101152118295431,0.1745743597857654,0.01041178684681654
0.029825150035321712,0.009191061835736036,0.1913120890967548,0.010744890198111534
0.027182964142411947,0.009326579049229622,0.1759032579138875,0.017110307700932026
0.026625603903084993,0.009668015874922276,0.17157644219696522,0.009743600152432919
0.027378182858228683,0.008669968694448471,0.1718563111498952,0.00973751861602068
0.02754596108570695,0.009290261194109917,0.1689899922348559,0.010146933142095804
0.02751625794917345,0.009377253241837025,0.16876234719529748,0.015745717100799084
0.026553896721452475,0.010027319192886353,0.1755754412151873,0.009944859892129898
0.027814374305307865,0.009138972032815218,0.17683730321004987,0.009838263038545847
0.02693983167409897,0.00904631894081831,0.1697256313636899,0.009948509745299816
0.027578382287174463,0.009301218204200268,0.17350441403687,0.009693535976111889
0.02838650392368436,0.008521100971847773,0.16976879118010402,0.009630036074668169
0.03214663686230779,0.008634075056761503,0.18130277283489704,0.009272743947803974
0.031274980399757624,0.008819331880658865,0.17534214816987514,0.009700440801680088
0.02649738686159253,0.008657624945044518,0.17997229238972068,0.00954113993793726
0.026845425833016634,0.00928574288263917,0.1751084397546947,0.009977876674383879
0.03026172798126936,0.00838872091844678,0.1686983285471797,0.009193969890475273
0.026663301046937704,0.008101332001388073,0.1681322567164898,0.009103438816964626
0.03148595988750458,0.008141903206706047,0.17365667084231973,0.009256174322217703
0.02575403591617942,0.009269840084016323,0.170339266769588,0.009127362631261349
0.026864853221923113,0.00848743598908186,0.170173610560596,0.008794073946774006
0.02657497487962246,0.014359075110405684,0.17353035090491176,0.009021279867738485
0.03133176825940609,0.007738758809864521,0.1705166376195848,0.008799056988209486
0.027319550048559904,0.008119347039610147,0.1741183390840888,0.009390429127961397
0.02690477529540658,0.008714744355529547,0.17050052992999554,0.008704667910933495
0.02645349455997348,0.008168222848325968,0.17067216290161014,0.00883772922679782
0.027423417195677757,0.00784326484426856,0.177738590631634,0.008936220780014992
0.026425295043736696,0.007642993237823248,0.16980841383337975,0.008581400383263826
0.02536169672384858,0.0075323693454265594,0.1773383291438222,0.008818048983812332
0.02630338864400983,0.008136744145303965,0.17146576987579465,0.008955495897680521
0.025522436946630478,0.008151918184012175,0.1727831093594432,0.008776340167969465
0.025796061847358942,0.0072585828602313995,0.17016293480992317,0.00836719386279583
0.02641745377331972,0.007288748864084482,0.17910668393597007,0.008221900090575218
0.02569501707330346,0.007301135919988155,0.16668472485616803,0.008874319028109312
0.026605696883052588,0.00859436672180891,0.16930721513926983,0.008315696381032467
0.026453605853021145,0.00930101191624999,0.17521391715854406,0.008963258937001228
0.025785563979297876,0.0073975869454443455,0.1659955750219524,0.008368371985852718
0.02654720377177,0.0075772469863295555,0.17052701395004988,0.008209600113332272
0.026698536705225706,0.0071111940778791904,0.16715710517019033,0.008237014058977365
0.02635579975321889,0.00729017099365592,0.17149596894159913,0.008097445126622915
0.025014409329742193,0.007338657043874264,0.16705148201435804,0.008157109841704369
0.025019765831530094,0.007120978087186813,0.16820911318063736,0.00823539774864912
0.024979440961033106,0.007077069021761417,0.1652926104143262,0.008158857934176922
0.02528835739940405,0.00685861986130476,0.1671257778070867,0.007859441917389631
0.024975387379527092,0.006951330695301294,0.16266452800482512,0.008416146039962769
0.025706731248646975,0.007696850225329399,0.1628853720612824,0.008391581941395998
0.025607087183743715,0.0071900347247719765,0.18261857703328133,0.008168300148099661
0.026438811793923378,0.007458957843482494,0.16786804422736168,0.008362235967069864
0.02606554003432393,0.00712308194488287,0.16592362709343433,0.0081950887106359
0.025964430067688227,0.007101973984390497,0.16821734700351954,0.008163149002939463
0.03073040209710598,0.007492121774703264,0.1659714188426733,0.009444339200854301
0.02613991405814886,0.0076438020914793015,0.1695325872860849,0.008223268203437328
0.026597983203828335,0.006900380831211805,0.16343777300789952,0.008240225724875927
0.02401428623124957,0.006904869806021452,0.16072150925174356,0.008023671805858612
0.024209294002503157,0.006766858976334333,0.1636752118356526,0.008008813951164484
0.024128746706992388,0.007455470971763134,0.16170554561540484,0.008261976763606071
0.025034040212631226,0.007277221884578466,0.16195516288280487,0.007882308680564165
0.02441261801868677,0.006903155706822872,0.1583686270751059,0.008065568283200264
0.024170552846044302,0.006870581302791834,0.16001959796994925,0.00790389534085989
0.02417515404522419,0.006939176004379988,0.15991638880223036,0.007784485816955566
0.02411956386640668,0.00701439194381237,0.16545201372355223,0.011582051869481802
0.02557320985943079,0.006903417874127626,0.16716177808120847,0.008040673099458218
0.024975210893899202,0.006755534093827009,0.1664636549539864,0.008053777739405632
0.025630657095462084,0.006747809238731861,0.16303225420415401,0.00823691999539733
0.02445987006649375,0.00702187605202198,0.1631363038904965,0.007735225837677717
0.02535757701843977,0.007142901420593262,0.1601833188906312,0.007918268907815218
0.02435433492064476,0.007003773935139179,0.16134621296077967,0.008036506362259388
0.024912416003644466,0.006846562959253788,0.16241814428940415,0.008153016678988934
0.024322567973285913,0.006768065970391035,0.16429432481527328,0.008105698972940445
0.024020371958613396,0.006817353889346123,0.15876477863639593,0.00806858204305172
0.029705312103033066,0.006946556270122528,0.17000171495601535,0.007351533975452185
0.023260473273694515,0.006344009190797806,0.16527528502047062,0.007590303663164377
0.023700378835201263,0.015204526949673891,0.16830655420199037,0.007539409212768078
0.023778733797371387,0.006583807058632374,0.17078594397753477,0.007529675029218197
0.027665581088513136,0.0064486609771847725,0.16355789033696055,0.00736161507666111
0.023270924109965563,0.006392817012965679,0.16201227391138673,0.007385154254734516
0.023330584168434143,0.006232972722500563,0.16436795191839337,0.007283276412636042
0.024681591894477606,0.00631681689992547,0.16756453597918153,0.007350443862378597
0.02446077112108469,0.006203681696206331,0.16142206825315952,0.007199072279036045
0.024081103038042784,0.006190153770148754,0.16425840882584453,0.00767368683591485
0.02512491401284933,0.006794399116188288,0.1664515188895166,0.007614317815750837
0.02498129801824689,0.006527494173496962,0.1673277011141181,0.007668923120945692
0.02495606802403927,0.006428736262023449,0.16501469304785132,0.007956486660987139
0.02486375719308853,0.006762175355106592,0.17307061608880758,0.008118554949760437
0.024873980786651373,0.006474913097918034,0.1680906917899847,0.014585481956601143
0.025035013910382986,0.012528433930128813,0.16715908097103238,0.007722018752247095
0.024754452984780073,0.0063873338513076305,0.1668793191201985,0.007601420860737562
0.024965820368379354,0.006277089938521385,0.16824232088401914,0.00747686019167304
